GEOID,County,PM2.5,Ozone,drinkw,pest,toxr,dieselpm,Traffic,Lead,cleanup,groundw,hazard,impwater,solidw,pollutionb,Asthma,lowbirth,cardiod,Education,lingisol,Poverty,Unemployment,houseburd,tpop,ageu10pop,age1064pop,age65pop,phisp,pwhite,pblack,pnative,pasian,urbid
6065040404,Riverside,13.15795725,0.065,691.94,0,1061.615011,0.161,1275.213246,24.61,3,14.5,0.2,3,0,50.48,57.33,4.87,17.17,21,7.5,36.5,5.2,Low,2972,12.65,77.19,10.16,59.19,23.28,2.32,0,11,0
6059075512,Orange,11.85877889,0.05,390.96,0,3729.296672,0.336,2964.316899,59.52,0,12,0.065,0,0.5,47.44,38.35,7.4,12.27,14.4,10.8,29,5.6,High,3866,21.6,74.08,4.32,55.85,15.73,8.98,0,16.19,0
6073016301,San Diego,9.811189805,0.05,408.31,0,170.0138703,0.258,950.6823894,58.05,5.9,7,0.365,6,0,44.63,44.95,5.59,11.67,14.4,15.5,53,7.6,High,5338,19.2,74.67,6.13,25.59,50.21,13.62,0.49,3.26,0
6071004510,San Bernardino,11.06439195,0.073,404.58,0,697.8866884,0.067,860.5635044,37.81,12,0,0.2,0,0.5,38.87,64.29,7.14,17.08,6.6,4,53.6,16.8,High,5422,10.11,86.57,3.32,53.14,17.69,9.46,0.13,12.32,1
6037212306,Los Angeles,12.10099038,0.047,787.94,0,1897.026327,0.398,1021.965804,69.56,5.5,3.5,0.11,0,0.25,50.41,29.06,4.98,8.04,28,54,55.6,7.5,High,3413,16.67,73.86,9.46,55.9,3.66,1.03,1.03,38.21,1
6071007106,San Bernardino,12.17441051,0.07,376.74,0,1216.452657,0.587,1885.538046,31.72,25,6,0.4,0,0,53.78,43.42,5.61,16.22,9.3,4.6,22.4,8.7,Middle,3825,11.53,73.67,14.8,47.06,34.33,5.96,0,10.43,0
6107002903,Tulare,14.50055049,0.062,710.54,1.69,281.7911379,0.175,808.5949113,46.4,0,0,0.2,0,0.5,45.61,71.67,5.16,21.73,18.3,7.2,33.4,7.2,Low,4717,14.8,71.21,13.99,53.68,41.57,0.13,2.76,0,0
6085503709,Santa Clara,8.884056059,0.04,291.53,0,181.2203267,0.378,1112.406625,46.82,23.5,12.1,0.37,3,1.2,43.25,35.52,6.2,8.88,40.6,44,65,12.5,Middle,6457,10.76,71.77,17.47,36.27,3.41,0.45,0.19,59.5,1
6001405402,Alameda,9.562347137,0.029,110.41,0,449.1513367,0.586,334.6669724,87.6,6,25.3,0.05,15,0,39.85,99.29,6.58,10.29,22.3,22.5,43.6,5.9,High,3357,11.77,80.91,7.33,21.06,17.25,25.8,0.24,30.98,1
6073002401,San Diego,10.01011905,0.044,312.86,0,276.3186696,0.619,1628.181841,67.01,1,12.5,0.23,12,0.7,48.6,52.29,4.92,9.55,30.8,11,47.2,6.6,High,4791,11.81,82.99,5.2,58.32,27.61,3.67,0,7.51,1
6037117302,Los Angeles,11.99828813,0.066,726.64,0,583.7883301,0.092,1099.203403,64.32,36.8,0,0.735,2,5,58.19,58.87,5.98,11.45,12.1,2.6,18.3,6.3,Middle,5229,11.23,70.11,18.67,25.4,41.33,11.15,0.25,18.42,1
6037481201,Los Angeles,11.77876176,0.058,619.13,3.1,1691.936035,0.134,787.0524277,62.29,24.5,48.55,0.3,0,4,61.51,27.26,4.92,9.3,13.5,30.7,33.8,3.4,High,3910,9.13,78.77,12.1,28.82,7.01,0.33,0,62.99,0
6067007010,Sacramento,8.909176853,0.047,265.26,92.27,178.5763346,0.255,3192.548895,23.57,0,0,0.51,8,0,42.42,87.67,7.8,19.65,4.5,2.9,29.3,7.7,Middle,3878,12.17,80.25,7.58,20.32,42.08,11.42,0,22.48,1
6001434000,Alameda,8.658961231,0.034,119.74,0,408.2840068,1.293,1237.476631,81.77,0.25,34.5,0.185,1,0,37.96,69.12,6.53,12.37,25.8,21.2,40.7,11.1,High,5334,17.36,73.08,9.56,46.63,13.67,16.31,0.37,18.8,0
6067005601,Sacramento,9.476585975,0.048,575.8,0,116.4025981,0.06,840.04331319999994,71.01,6,12.25,1.055,4,0,43.5,107.05,4.99,13.18,10.6,3.4,44.3,13.9,High,5969,13.77,65.25,20.98,6.82,53.63,16.18,0.32,13.75,1
6001402900,Alameda,9.918430785,0.029,110.41,0,486.1893311,0.959,473.4797273,56.23,11.7,138.4,1.48,11,0.5,47.8,122.65,3.28,11.19,20.9,25,50.3,5.8,Middle,1406,0.43,71.41,28.17,17.64,21.55,17.14,0.21,37.55,1
6019003803,Fresno,12.67235585,0.058,814.06,438.64,946.8029989,0.031,202.6705316,26.74,8,0,0.01,0,0,40.92,75.99,6.73,12.26,22.8,14.8,40.6,9.1,Middle,10542,14.12,76.63,9.25,42.13,29.14,3.04,0,23.46,0
6019004409,Fresno,13.4653915,0.06,859.24,0,1349.958334,0.037,1237.150047,17.75,21.7,9.25,0.2,2,2,52.56,69.05,6.76,11.17,10.8,4.7,28.8,3.8,Middle,3232,10.02,72.43,17.54,35.06,48.39,3.28,2.07,5.04,1
6001406500,Alameda,9.209329519,0.029,110.41,0,437.7293396,0.194,636.2137641,84.86,0.9,49.6,0.125,11,0.1,37.76,96.02,6.3,10.71,26.9,15.8,50,9.1,High,6586,13.45,77.24,9.31,50.47,11.69,16.47,0,16.82,1
6037480901,Los Angeles,11.85129966,0.053,797.88,0,1518.204976,0.241,746.7193697,56.69,27,90.9,0.735,0,0,57.34,21.08,6.15,5.75,19.3,21.7,43,5.7,Middle,5407,8.05,77.73,14.22,39.17,6.55,3.64,0,49.69,0
6071007305,San Bernardino,11.59727653,0.073,631.2,0.09,395.1063283,0.283,775.0131211,73.97,1.75,0,0.57,1,0,49.43,33.04,6.72,9.96,18.7,9,51.5,6.6,Middle,4909,12.81,71.28,15.91,44.41,24.79,5.64,0.04,20.17,0
6037106649,Los Angeles,11.17287637,0.067,673.84,0,610.5633443,0.478,1941.713469,48.73,0,3,0.79,0,8.75,55.08,52.6,5.18,10.62,25.8,7.2,28.1,2,High,2661,13.9,72.9,13.19,66.37,8.31,2.63,0.26,19.02,1
6085503401,Santa Clara,8.989394654,0.041,291.53,0,156.7120031,0.297,3740.448542,88.85,0,6.5,0.25,0,0,37.4,71.58,7.26,15.02,35.6,21.9,25.1,7.1,High,4468,13.45,75.16,11.39,76.05,2.39,1.12,0,20.21,1
6073015802,San Diego,9.822412779,0.05,408.31,0,167.980601,0.14,657.3119411,56,11,3,0.345,6,0,40.7,55.74,4.9,14.7,26.6,18.8,50.9,7.1,High,4877,12.69,70.41,16.9,35.06,49.58,7.5,0.18,3.31,0
6037602504,Los Angeles,12.06541253,0.043,373.79,0,7910.616699,0.153,1174.384098,50.47,0.1,2,0.15,5,0.2,41.9,77.65,4.53,19.79,19.3,9.4,43.4,5.4,High,4961,14.53,80.87,4.6,45.25,9.41,35.68,0,8.22,0
6099003906,Stanislaus,12.6507062,0.055,893.07,0,142.435997,0.257,483.338352,47.66,0,15.25,0.35,0,0,43.6,48.01,3.61,15.87,21.7,17,55.7,11.9,High,5404,12.69,74.69,12.62,45.11,47.37,3.48,0.61,1.98,0
6037107010,Los Angeles,10.88563321,0.067,674.2,0,520.6393128,0.072,562.0449257,86.17,0.7,3.75,1.37,0,0,43.62,63.98,3.63,13.45,39.1,13.1,44.1,9.4,High,3141,11.24,80.29,8.47,95.42,2.8,0.45,0.25,0.64,1
6037183103,Los Angeles,11.49946691,0.055,783.63,0,1307.436666,0.263,1266.598929,69.27,4,0,0.125,2,0,48.21,42.89,5.57,11.13,21.9,13.6,37.5,8.6,Middle,4355,12.35,78.48,9.16,66.91,13.25,6.13,1.81,9.09,1
6001432600,Alameda,8.497131686,0.033,110.41,0,484.6926575,0.547,616.2765599,63.58,39.8,44.3,0.295,2,2,43.5,76.53,5.69,14.71,16.3,9.9,28.5,7.8,Middle,7043,10.32,73.26,16.41,30.34,25.43,14.62,0.7,25.64,0
6037551402,Los Angeles,12.06771641,0.046,485.83,0,5199.886597,0.095,1088.674443,73.63,0,8.25,0.46,7,0.4,51.02,48.68,4.88,20.2,13.1,9.8,21.5,3.9,Middle,4677,14.18,75.95,9.88,72.57,17.32,4.3,0,5.6,0
6037406102,Los Angeles,12.11454487,0.058,517.47,0,1487.888021,0.315,632.4235696,72.57,1,0,0.63,3,1.25,51.73,74.1,4.83,14.21,10.9,6.2,34.4,5,Middle,6167,15.4,76.52,8.08,70.86,14.92,3.92,0.24,8.5,0
6067009105,Sacramento,9.013130739,0.047,469.9,0,215.5179952,0.698,2269.739136,55.41,0,6,0,5,0,41.23,85.46,7.47,16.09,10.8,3.9,53.1,8.2,Middle,2629,14.45,75.39,10.16,28.79,38.68,8.71,0.46,16.09,0
6067009606,Sacramento,8.736847227,0.045,440.69,0,77.76880137,0.256,1484.018928,47.15,0,0,0.8,4,0,36.81,141.33,4.69,26.61,23.5,15,47.5,10,Middle,7488,22.16,63.47,14.37,27.99,18.86,20.14,0.16,27.01,1
6037123104,Los Angeles,11.51474422,0.06,726.64,0,1096.122325,0.12,695.2956959,75.82,36.4,1,0.29,0,1,50.21,41.36,5.25,11.48,21.1,11,46.3,3.8,High,4416,14.65,71.72,13.63,61.21,26.45,3.28,0,7.02,1
6037600601,Los Angeles,12.10856935,0.043,443.83,0.17,6344.883301,0.071,819.7664027,79.08,0.8,1,0.145,0,0,40.58,85.19,11.85,19.56,12.4,0,26.7,7.4,High,2653,12.48,64.57,22.96,13.12,2.34,79.57,0.3,0.11,0
6029004000,Kern,13.64874758,0.06,802.53,3359.28,317.5596619,0.049,128.2621346,51.69,1.2,5.25,0.01,0,0,43.83,45.4,4.42,17.07,43.9,26.1,51.6,10.1,Low,9516,15.25,79.02,5.73,83.2,11.22,3.91,0.06,1.02,0
6037532102,Los Angeles,12.2207944,0.049,177.7,0,3164.799927,0.135,1020.985246,70.62,1,4.5,0.575,2,6,50.33,57.34,4.05,17.79,25,18,23.6,4.6,Middle,3936,12.17,74.59,13.24,86.15,2.69,0.1,0,11.05,0
6095251701,Solano,8.96469607,0.036,299.97,0,922.2563275,0.151,653.2660099,73.74,0,25.05,0.34,7,0,38.41,199.35,6.57,21.22,9.3,3.5,40.7,7.4,Middle,3211,11.09,72.94,15.98,28,36.87,20.49,0.16,12.3,1
6081610203,San Mateo,8.036974325,0.034,401.64,0,109.2703323,0.436,1405.637042,83,53.85,71.9,0.66,0,1,49.16,45.99,5.51,7.67,38.2,40.1,45.5,2.6,High,3878,19.6,75.17,5.23,81.51,7.99,1.01,0,7.69,0
6071000401,San Bernardino,12.69876115,0.055,865.05,8.61,949.6453246,0.402,1657.096232,47.62,0.4,2,0.665,2,1,60.31,43.64,4.3,17.66,15.6,4.9,22.8,7.2,Low,6350,10.49,72.82,16.69,52.06,30.39,3.8,0.11,8.83,0
6077003500,San Joaquin,10.5758938,0.046,1154.73,680.29,168.4100698,0.168,994.6430925,29.29,0.5,3.5,0.205,7,0,46.78,40.7,6.05,17.84,24.2,10.5,27.9,6.6,Middle,23978,15.78,72.92,11.3,28.88,23.64,6.65,0.22,36.96,0
6067002100,Sacramento,9.190180692,0.045,265.26,0,492.1796519,0.747,2054.115821,61.84,26.65,44.85,0.505,16,2,59.88,84.73,2.61,13.06,4.9,6.1,38.5,5.9,Middle,2096,4.77,87.26,7.97,19.23,45.8,6.92,1.86,21.61,1
6065045302,Riverside,7.501055114,0.062,249.28,0,0.133480667,0.626,1171.216051,72.05,0,2,0.02,9,1,38.28,58.55,4.71,16.66,37.3,39.8,41,12.2,High,4027,7.8,74.3,17.9,89.07,9.29,0,0,0.32,0
6077003403,San Joaquin,10.58833385,0.046,665.48,129.24,153.2815654,0.074,761.0845632,33.63,0,3,0.01,4,0,35.9,81.55,5.91,24.51,23.5,9.5,45,14,Middle,4800,11.67,80.81,7.52,30.23,13.21,10.13,0.06,43.5,1
6059001506,Orange,12.08737078,0.049,779.22,0,3251.626668,0.118,4038.317948,39.45,7.95,11.5,2.545,0,2.2,57.95,34.74,5.76,12.77,7.1,5.9,16.3,5.4,High,4286,12.67,64.19,23.15,27.41,43.37,1.03,0,26.97,0
6059087503,Orange,12.00183003,0.047,576.69,0,4167.783366,0.369,1088.230322,68.88,0,1.5,1.08,0,2.5,52.88,49.83,4.41,11.29,27.3,15.1,41.2,3.5,Middle,6011,13.71,73.2,13.09,63.78,20.4,1.18,0,12.64,1
6037134002,Los Angeles,11.84082938,0.06,726.64,0,529.0290019,0.194,1373.955187,67.47,0.25,1.5,0.21,4,0.7,49.77,55.74,4,13.58,27.2,13.9,41.4,3.9,Middle,3665,13.51,72.63,13.86,51.51,31.51,3.9,0.22,11.71,1
6037106113,Los Angeles,10.92587915,0.069,726.64,0,452.3459981,0.278,1585.200139,42.05,3,0,0.36,0,1,48.16,63.98,6.61,13.45,25.1,5.5,24.2,4.8,Middle,3697,9.66,75.74,14.61,71.68,15.44,3.79,0.73,8.36,1
6001433900,Alameda,8.712181819,0.034,110.41,0,407.6069946,0.916,1122.110761,71.15,0,14,0.15,1,0,34.33,101.31,6.33,16.17,28.8,20.5,40.4,11.4,High,7685,15.84,77.62,6.55,40.62,10.72,22.32,0.09,17.25,0
6001427600,Alameda,9.438123171,0.029,110.41,0,422.330658,0.277,801.3663664,65.79,22.4,241.2,0.815,11,0,47.77,64.7,5.66,12.67,19.4,8.1,33.4,1.8,High,5200,14.27,77.77,7.96,10.27,28.52,18.75,0.08,35.48,0
6085503122,Santa Clara,8.817036264,0.041,291.53,0,158.7156626,0.341,927.5316135,33.87,18.7,75.25,1.185,3,22,48.94,41.65,5.54,8.44,31.4,29.2,55.3,2.9,High,3602,19.07,68.85,12.08,40.45,5.02,3.14,0,49.03,1
6101051000,Sutter,8.576604843,0.048,512.74,2814.34,35.33289973,0.072,255.6494369,56.36,3,12.3,1,13,6.1,51.28,29.54,5.49,14.84,23.4,7.5,48.2,11,Low,2598,17.55,67.94,14.51,35.57,53.23,2.35,0.15,7.54,0
6037402803,Los Angeles,12.6367597,0.057,754.44,0,819.5456645,0.064,269.8539342,85.5,0,0,0.175,0,0.6,40.03,74.95,3.83,17.48,46.3,21,53.8,6.8,Middle,3270,15.9,78.5,5.6,90.67,0.67,1.83,0,6.64,0
6059011722,Orange,12.200145,0.048,473.1,0,9940.890138,0.415,1835.095985,24.28,45.15,15,4.815,0,5.5,62.31,37.95,4.46,9.53,15.2,9.6,21.7,7.7,Middle,2259,4.87,58.7,36.43,36.3,41.48,2.48,0,18.86,0
6059089102,Orange,11.94831275,0.047,476.06,0,3559.62325,0.249,1765.572309,64.22,8.7,6.5,0.21,0,0.5,51.33,33.32,5.8,9.34,33.9,19.5,33,5.3,Middle,6686,8.76,76.86,14.37,51.06,15.57,1.27,0.15,31.21,0
6059089104,Orange,11.94630321,0.047,473.71,0,3543.546672,0.182,1470.75528,61.47,8.7,4.5,0.295,0,0.5,49.67,30.27,5.35,8.41,41.9,32.1,46.1,7,Middle,6434,19.86,73.3,6.84,80.6,2.55,0.59,0.23,15.9,1
6085505100,Santa Clara,8.748670979,0.039,291.53,0.02,239.5670014,0.603,2831.5853,46.59,60.55,105.8,3.615,3,3.6,56.16,41.32,6.34,7.84,14.5,12.6,32.9,4,Middle,4076,10.75,77.36,11.9,33.81,22.15,6.31,0,34.4,1
6083002103,Santa Barbara,7.567723582,0.034,246.37,1705.22,13.68538997,0.155,1089.731518,39.31,1,73.15,0.44,9,0,40.73,82.18,6.01,12.69,30.4,18.2,57.5,3.1,Middle,4495,18.44,69.05,12.5,68.92,20.89,0.4,0.27,8.21,1
6019001408,Fresno,13.93057587,0.062,733.95,30.59,2333.867696,0.037,483.289173,30.99,0,5,0.05,0,0,42.53,54.65,5.38,9.81,35,20.4,51.9,12.3,Middle,2677,8.55,48.19,43.26,43.74,37.58,2.8,0.26,10.2,1
6059088501,Orange,11.94311998,0.047,481.19,0,3703.916626,0.27,1812.701209,71.59,1.75,5.5,0.195,0,3.5,52.57,45.41,4,14.52,29.5,24.1,34.2,3.5,Middle,6883,15.95,73.28,10.77,52.27,13.45,0.41,0.1,31.62,0
6037271200,Los Angeles,11.77486462,0.047,440.64,0,1682.829712,0.616,5043.978788,47.62,5.15,18,1.11,0,4,58.43,31.87,6.06,12.85,13.9,6.1,31.2,2.2,Middle,2770,6.64,84.98,8.38,35.63,39.17,4.87,0,17.55,1
6065042620,Riverside,10.73046762,0.069,237.48,8.37,239.2409973,0.137,1698.552672,28.36,12.2,0,0.325,0,1.45,44.97,57.17,5.43,21.1,25.8,8,37,2.9,Middle,14520,17.47,75.51,7.02,69.28,8.44,13.47,0,7.95,0
6001403100,Alameda,9.827975665,0.029,110.41,0,472.1140035,1.279,994.4774519,24.13,33.85,150.1,2.35,11,0.25,48.61,152.36,2.02,13.02,17.1,21.8,41.6,5.3,Middle,2101,5.19,82.67,12.14,13.04,27.84,17.66,0.29,38.41,1
6037125200,Los Angeles,11.5294955,0.058,726.64,0,1088.186015,0.319,1980.95939,60.83,9.6,12,0.395,6,0,58.65,42.48,3.73,10.74,10.3,8.2,29.8,10,High,3907,15.87,75.17,8.96,31.2,52.14,2.23,0,6.12,1
6037183520,Los Angeles,11.77745707,0.053,488.79,0,1423.779358,0.124,469.0348965,82.35,1,0,0.025,2,0.5,39.66,47.69,5.97,12.3,35.1,17.2,46.3,10.9,High,3758,12.45,79.7,7.85,79.46,14.72,0.24,0.03,2.02,1
6077001102,San Joaquin,11.09269765,0.046,389.85,0,312.7999929,0.276,984.2437522,67.25,0,5,0.06,14,0,41.44,80.53,5.94,15.08,21.9,7.8,35.2,8.5,Middle,4763,10.79,78.08,11.13,49.82,34.43,8.44,0.13,6.53,0
6037701702,Los Angeles,11.72139398,0.048,417.8,0,1545.947327,0.305,895.6860898,45.38,4.9,35.15,1.19,5,1.3,54.7,61.96,3.92,11.44,10.7,9.9,30.6,4.8,High,3437,8.29,77.86,13.85,21.3,54.52,7.24,0.32,12.25,0
6087122300,Santa Cruz,5.844223244,0.037,627.99,28033.77,10.07821313,0.118,1226.670926,47,10.95,17.5,0.75,26,18.5,56.68,54.77,5,11.47,16.4,7.7,21.8,6.2,Middle,3796,7.56,66.15,26.29,26.42,67.91,0.42,0.47,1.95,0
6071007109,San Bernardino,11.93918196,0.07,494.72,0.06,642.9206645,0.537,2141.578275,38.53,4.5,0.5,0.375,1,0.2,52.28,42.26,6.65,12.91,8.5,4.7,33.3,4.9,Middle,6611,15.08,72.24,12.68,35.67,42.9,7.37,0,11.48,0
6071004505,San Bernardino,10.9300509,0.073,404.58,0,664.0773162,0.088,651.2346632,56.74,21,0,0.2,0,0,39.73,71.88,6.67,16.18,24.4,8.1,44.5,7,Middle,4989,17.56,75.05,7.4,56.76,19.86,15.19,0.72,0.2,1
6029002816,Kern,15.64989492,0.065,528.97,0,31.78020033,0.038,832.2927226,50.63,13,0,0.22,0,0,39.33,81.79,5.24,17.62,25.6,3.8,59.4,14.6,Middle,5837,16.14,76.19,7.68,60.84,24.67,5.79,0.17,2.69,1
6059099249,Orange,11.86535335,0.047,409.36,0,3820.210124,0.1,1503.820388,67.32,0.1,0,0.11,0,0.5,40.25,43.33,7.78,11.19,48.1,22.1,58.2,5.3,High,4356,18.43,78.44,3.12,85.15,0.64,0.87,0,12.95,1
6037602404,Los Angeles,12.05874567,0.043,245.48,0,7406.093506,0.114,1387.856908,66.73,0,1.1,0.34,0,0.2,38.93,77.65,4.86,19.79,26.4,14.6,43,5.8,High,5457,15.08,75.88,9.03,65.05,7.79,13.05,0,8.63,0
6107002904,Tulare,14.40730865,0.062,694.78,309.35,239.0664836,0.087,694.2749084,36.97,0,1.5,0.16,0,0.25,43.93,71.67,2.86,21.73,26.9,12.5,51.4,7.3,Middle,5175,19.36,72.89,7.75,63.15,33.47,0.6,0.81,0.39,0
6099002504,Stanislaus,11.41416717,0.055,866.65,47.47,191.7369995,0.405,1418.970849,35.83,0,3,0.225,0,0,48.01,54.11,3.23,18.45,24.4,11.8,28.3,10.4,Middle,4588,16.5,73.13,10.37,64.89,21.77,7.24,1.26,1.94,0
6071006700,San Bernardino,11.72903797,0.07,424.83,0,598.2123465,0.339,382.3534287,79.76,6.75,0,0.32,0,0.6,45.86,59.26,4.78,15.69,26,7.5,52.9,4.7,Middle,4391,16.97,73.13,9.91,85.65,12.02,2.12,0,0.2,0
6029006100,Kern,6.494516112,0.062,429.9,2.69,61.7958355,0.131,421.7384909,56.08,4,3,0.8,0,9.1,43.26,62.2,5.85,19.84,14.6,3.2,40.7,8.3,Middle,8240,15.11,67.77,17.12,28.73,57.54,7.33,0.52,2.4,0
6037480303,Los Angeles,11.67590961,0.054,797.88,0,1431.767639,0.151,668.2634776,45.69,13,19.3,0.235,1,0,48.78,39.56,5.13,11.33,17.4,21.7,44.5,5.2,High,4103,11.97,75.68,12.36,44.31,5.63,4.75,0,44.41,0
6037482304,Los Angeles,11.97713098,0.054,496.55,0,1909.642334,0.087,831.8770251,78.33,12,0.75,0.2,1,0.2,46.47,35.94,4.63,9.99,44.6,28.6,65.8,5.5,High,3216,14.65,73.73,11.63,44.59,2.49,1.62,0,49.5,0
6099001900,Stanislaus,11.39373654,0.054,891.92,1.5,404.9423269,0.349,701.8181676,47.3,26,1.05,0.445,8,1.5,58.65,85.04,5.2,14.78,13.6,1.3,22.8,3.3,Low,4833,9.89,73.72,16.39,28.91,59.03,1.9,0.64,7.43,1
6107001501,Tulare,12.7979312,0.065,523.71,1577.88,334.417925,0.088,388.4785295,51.39,0,21,0.2,1,0,48.2,42.61,4.89,16.28,14.4,9.4,47.8,10.5,Middle,5421,14.98,72.07,12.95,33.59,58.09,0.63,0.55,5.46,0
6101050702,Sutter,8.819871865,0.05,706.13,3007.09,1.606178667,0.08,296.3000242,46.24,14,9,0,9,2,46.38,46.59,5.4,16.42,30,6.5,45.1,9.3,Low,6032,16.45,69.11,14.44,45.44,40.27,3.02,0.85,7.69,0
6081600600,San Mateo,8.56967894,0.034,309.36,0.16,204.4053345,0.333,1921.94385,78.56,5,17.5,0.16,0,0,40.6,60.49,8.14,12.97,15.4,20.9,26.6,7.1,Middle,5637,7.75,77.01,15.24,45.66,4.1,1.65,0,45.88,0
6057000600,Nevada,5.230874113,0.059,475.46,0.28,0.485531367,0.084,615.1289468,57.7,89.25,37.5,0.45,1,9,48.37,65.55,5.23,12.47,10.3,1.2,54.8,7.2,Middle,6943,11.65,65.46,22.89,15.27,79.49,0.66,0.24,0.14,2
6037481606,Los Angeles,11.964271,0.053,797.88,0,1681.765706,0.688,994.8122205,72.04,8.5,8.9,0.12,0,0.2,54.22,30.58,5.31,8.32,17.2,31.7,42.7,4.8,High,5013,9.77,73.25,16.98,24,2.71,5.57,0,67.72,0
6029005300,Kern,7.534145395,0.057,433.53,0.27,0.262790567,0.042,356.1792157,93.22,3.5,99.5,9.12,0,1.1,42.52,70.82,2.87,25.26,14.5,2.6,59.7,18.6,High,1993,17.01,81.59,1.4,22.38,62.67,6.12,0,4.31,0
6059099903,Orange,11.58371053,0.044,360.33,0,5727.916463,0.273,1725.562837,74.65,11.95,3.75,0.93,0,0.2,51.36,40.78,4.11,14.11,30.8,22.7,39.3,2.1,High,5764,13.24,74.91,11.85,40.96,21.15,1.08,0,34.56,0
6037553503,Los Angeles,12.01081735,0.045,190.5,0,7245.993122,0.546,2962.935863,70.6,0,0,0.28,7,0,48.25,34.98,6.9,11.41,35.3,10.9,42.8,3.7,Middle,2906,11.05,81.56,7.4,81.9,2.34,13.94,0,0.69,0
6037275200,Los Angeles,11.66867744,0.045,440.64,0,2133.729268,0.132,927.5001648,54.67,0,13,0.31,8,0,44.93,35.21,6.03,12.29,22.4,10.7,33.5,10,High,3751,7.62,78.78,13.6,37.99,35.62,7.17,0.56,13.3,1
6065042404,Riverside,11.48291901,0.07,237.48,0,736.5469971,0.421,1033.521809,48.56,9,0,0.325,0,0,42.81,49.33,4.45,15.7,28.8,9.7,49.1,9.2,High,2214,11.2,79.9,8.9,69.74,18.93,6.5,0,0.95,0
6075026403,San Francisco,8.755992608,0.032,258.79,0.08,292.9146677,0.318,629.6195023,75.48,40,5.25,0.86,9,1.95,48.02,59.07,4.62,9.29,28.4,25.3,22.6,9.1,Middle,4082,7.67,74.03,18.3,24.2,7.55,3.36,0,64.46,1
6037275102,Los Angeles,11.7957642,0.045,402.53,0,2189.309001,0.425,4328.559463,63.07,0,13.05,0.1,8,0,50.38,42.6,5.03,12.59,28.1,6,43.3,3.4,High,4338,12.54,80.57,6.89,69.82,18.28,5.53,0,4.01,1
6055200301,Napa,9.609503157,0.039,447.59,0.43,639.5063273,0.32,614.2826736,62.49,20,78.5,0.23,2,7.5,53.96,36.64,5.59,9.36,28.2,9.2,28.5,7.7,Middle,6037,12.24,78.58,9.18,55.04,39.82,0.35,0,2.82,1
6037554700,Los Angeles,11.9351668,0.045,564.77,0,4335.963379,0.103,1755.115016,67.2,0.45,15,0.305,0,0,46.95,39.36,4.51,14.84,35.1,14.1,26.6,10,Middle,4328,10.42,74.63,14.95,76.94,4.62,0.72,0,17.35,0
6019005804,Fresno,13.70208346,0.062,801.79,5.18,1351.809998,0.106,555.8950965,46.18,5.5,15,0.72,0,0,55.12,55.96,6.32,10.25,17.3,3.1,36.6,4.4,Middle,6940,16.66,73.29,10.06,48.86,32.61,1.48,0,14.87,1
6071002902,San Bernardino,12.18844528,0.069,568.74,0,1722.234355,0.131,588.1429725,63.73,2.1,0,0.125,0,0,42.63,44.95,5.22,15.47,36.2,8.1,44.5,7.3,High,6182,11.18,79.7,9.12,78.53,10.32,8.49,0,1.8,0
6077003312,San Joaquin,11.0992916,0.046,389.85,0,163.1256714,0.047,1023.919476,59.04,5,0,0.08,5,0,33.11,80.12,8.48,14.02,31.3,15.2,71.9,17.9,High,3083,21.05,71.65,7.3,44.76,8.89,24.29,0.39,17.84,1
6037461901,Los Angeles,11.31532488,0.058,634.13,0,1033.520325,0.551,1285.625271,71.94,0,3,0.31,2,1.5,52.26,34.19,3.91,10.37,26.1,18.5,50.1,6.6,High,5051,7.42,83.49,9.09,57.28,17.86,13.4,0.1,8.3,1
6037501600,Los Angeles,11.8738352,0.052,768.79,0,2411.881043,0.044,878.9022136,51.55,0,17.5,0.245,0,7,48.14,51.14,5.12,14.97,8.9,4.5,27.9,9.2,High,7769,8.04,76.33,15.63,55.66,29.73,1.63,0.15,7.8,0
6071010011,San Bernardino,8.018764234,0.064,254.26,0,97.59179817,0.142,1313.92775,43.51,0,10,1,0,1.25,36.77,62.88,6.07,25.66,28.3,4.1,60,11.6,Middle,5540,16.46,76.23,7.31,59.33,29.31,5.43,0,3.88,0
6037310400,Los Angeles,11.54798796,0.061,787.01,0,10431.29313,0.414,1683.19835,65.97,47,48.8,1.865,6,1,72.56,40.67,2.89,11.09,5.4,5.6,22.3,6.7,Middle,3247,11.24,71.02,17.74,16.82,62.64,1.26,0.83,12.44,1
6019005409,Fresno,13.6127641,0.06,787.8,0,1125.816681,0.05,732.5685221,46.85,0,0,0.25,0,0,39.33,86.38,6.21,13.76,7.9,4.6,47.3,14.2,High,3328,9.71,79.06,11.24,35.07,40.99,8.86,0.69,11,1
6087110200,Santa Cruz,6.176208249,0.038,329.84,17931.2,3.848566667,0.177,579.2805526,79.52,1.85,55.5,0.095,19,0.1,42.76,56.91,5.06,11.87,37.4,14.1,49.4,8,Middle,7957,13.65,72.18,14.18,71.13,23.02,1.86,0,3.59,0
6037183610,Los Angeles,11.77745707,0.053,488.79,0,1375.300334,0.118,516.8397407,70.78,4.85,0,0.11,2,0,40.15,47.69,6.09,12.3,33.3,16,44.1,8.9,High,3215,13.53,76.49,9.98,74.09,12.19,0.65,0.31,9.27,1
